t,Edp,Eqp,Edpp,Eqpp,Efd1,Efd2,Efd3,Efd4
0.0,0.0,0.95,0.0,0.95,0.002093070382499839,1.0465351912499194,1.0465351912499194,1.0465351912499194
0.0005,0.0,0.9499999992372681,0.0,0.9499999992372681,0.002087966370414365,1.046471922201834,1.0462942156207258,1.046511091234205
0.001,0.0,0.949999994243721,0.0,0.949999994243721,0.0020831091216165104,1.0462903348885797,1.0456459776424867,1.0464462513791823
0.0015,0.0,0.9499999816804209,0.0,0.9499999816804209,0.0020784830825050543,1.0460020243516215,1.0446859310510839,1.0463502063248444
0.002,0.0,0.9499999590083483,0.0,0.9499999590083483,0.002074074482395726,1.0456176629575262,1.0434909015039764,1.0462306304780464
0.0025,0.0,0.9499999243317865,0.0,0.9499999243317865,0.002069871039823917,1.0451470852336322,1.042122610955264,1.0460936899458015
0.003,0.0,0.9499998762713537,0.0,0.9499998762713537,0.0020658617225294356,1.04459936206978,1.040630539094756,1.0459443282704328
0.0035,0.0,0.9499998138611084,0.0,0.9499998138611084,0.002062036551093242,1.043982865989451,1.039054246411077,1.0457864984046277
0.004,0.0,0.9499997364651949,0.0,0.9499997364651949,0.002058386438078081,1.043305328889324,1.0374252600400549,1.045623351027936
0.0045000000000000005,0.0,0.9499996437103526,0.0,0.9499996437103526,0.002054903056053821,1.042573893398292,1.0357686045561683,1.0454573874086461
0.005000000000000001,0.0,0.9499995354313022,0.0,0.9499995354313022,0.002051578729129651,1.0417951588048204,1.0341040444310587,1.045290583473822
0.005500000000000001,0.0,0.9499994116265807,0.0,0.9499994116265807,0.002048406343623917,1.0409752223366127,1.0324470923484752,1.0451244904986279
0.006000000000000002,0.0,0.949999272422858,0.0,0.949999272422858,0.002045379274321297,1.04011971644192,1.0308098273849635,1.0449603168095307
0.006500000000000002,0.0,0.9499991180461332,0.0,0.9499991180461332,0.002042491323432404,1.0392338426118402,1.0292015587978316,1.0447989940703808
0.007000000000000003,0.0,0.9499989487985139,0.0,0.9499989487985139,0.002039736669911176,1.0383224021929893,1.027629364447211,1.0446412310498736
0.007500000000000003,0.0,0.9499987650395214,0.0,0.9499987650395214,0.002037109827224419,1.0373898245662858,1.0260985274256613,1.0444875572243413
0.008000000000000004,0.0,0.9499985671710677,0.0,0.9499985671710677,0.002034605608024316,1.0364401930072045,1.0246128900398064,1.044338358127563
0.008500000000000004,0.0,0.9499983556254072,0.0,0.9499983556254072,0.0020322190944643994,1.0354772684932967,1.0231751406914942,1.044193904000109
0.009000000000000005,0.0,0.9499981308555003,0.0,0.9499981308555003,0.0020299456131346325,1.03450451168401,1.021787046284686,1.0440543729990184
0.009500000000000005,0.0,0.9499978933273291,0.0,0.9499978933273291,0.002027780713782537,1.0335251032642532,1.0204496404117556,1.0439198699917056
0.010000000000000005,0.0,0.9499976435137941,0.0,0.9499976435137941,0.0020257201511423044,1.0325419628154326,1.019163375646048,1.0437904417655803
0.010500000000000006,0.0,0.9499973818898904,0.0,0.9499973818898904,0.0020237598693202898,1.03155776635472,1.0179282467026802,1.0436660893286103
0.011000000000000006,0.0,0.949997108928917,0.0,0.949997108928917,0.0020218959882874364,1.0305749626642757,1.016743889958673,1.0435467778491447
0.011500000000000007,0.0,0.9499968250995218,0.0,0.9499968250995218,0.002020124792112786,1.0295957885162825,1.0156096637913659,1.0434324446802545
0.012000000000000007,0.0,0.9499965308634201,0.0,0.9499965308634201,0.00201844271863965,1.0286222828863982,1.0145247133558326,1.043323005830141
0.012500000000000008,0.0,0.9499962266736562,0.0,0.9499962266736562,0.0020168463503611542,1.0276563002371295,1.0134880227412515,1.0432183611721881
0.013000000000000008,0.0,0.9499959129733019,0.0,0.9499959129733019,0.0020153324062965167,1.0266995229432698,1.012498456893333,1.0431183986330264
0.013500000000000009,0.0,0.949995590194505,0.0,0.949995590194505,0.002013897734705873,1.0257534729236373,1.0115547952409196,1.0430229975521423
0.014000000000000009,0.0,0.9499952587578204,0.0,0.9499952587578204,0.0020125393065108205,1.0248195225366221,1.0106557586002427,1.042932031370159
0.01450000000000001,0.0,0.9499949190717644,0.0,0.9499949190717644,0.002011254209312083,1.0238989047913132,1.0098000306342079,1.0428453697733415
0.01500000000000001,0.0,0.9499945715325482,0.0,0.9499945715325482,0.002010039641915147,1.022992722921037,1.0089862749036127,1.0427628803978708
0.01550000000000001,0.0,0.9499942165239535,0.0,0.9499942165239535,0.0020088929092906545,1.0221019593618854,1.008213148351911,1.0426844301779292
0.01600000000000001,0.0,0.9499938544173201,0.0,0.9499938544173201,0.0020078114179092952,1.0212274841751052,1.0074793119065661,1.0426098864058038
0.01650000000000001,0.0,0.9499934855716199,0.0,0.9499934855716199,0.0020067926714014573,1.0203700629489887,1.006783438751249,1.0425391175593568
0.01700000000000001,0.0,0.9499931103336009,0.0,0.9499931103336009,0.002005834266500577,1.0195303642130606,1.0061242207185772,1.042471993941768
0.017500000000000012,0.0,0.9499927290379818,0.0,0.9499927290379818,0.0020049338892360016,1.0187089663948414,1.0055003731681755,1.0424083881699786
0.018000000000000013,0.0,0.9499923420076876,0.0,0.9499923420076876,0.0020040893113470255,1.0179063643472281,1.0049106386458966,1.042348175541378
0.018500000000000013,0.0,0.9499919495541134,0.0,0.9499919495541134,0.0020032983868943474,1.0171229754725348,1.004353789564058,1.0422912343026862
0.019000000000000013,0.0,0.9499915519774109,0.0,0.9499915519774109,0.002002559049049036,1.0163591454674286,1.003828630097109,1.0422374458404489
