t,UAB
0.054492,0.950016
0.054688,0.950015
0.054883,0.950015
0.055078,0.950014
0.055273,0.950013
0.055469,0.950012
0.055664,0.950012
0.055859,0.950011
0.056055,0.95001
0.05625,0.950009
0.056445,0.950009
0.056641,0.950008
0.056836,0.950007
0.057031,0.950006
0.057227,0.950005
0.057422,0.950005
0.057617,0.950004
0.057813,0.950003
0.058008,0.950002
0.058203,0.950002
0.058398,0.950001
0.058594,0.95
0.058789,0.949999
0.058984,0.949998
0.05918,0.949998
0.059375,0.949997
0.05957,0.949996
0.059766,0.949995
0.059961,0.949995
0.060156,0.949994
0.060352,0.949993
0.060547,0.949992
0.060742,0.949992
0.060937,0.949991
0.061133,0.94999
0.061328,0.949989
0.061523,0.949988
0.061719,0.949988
0.061914,0.949987
0.062109,0.949986
0.062305,0.949986
0.0625,0.949986
0.062695,0.949986
0.062891,0.949986
0.063086,0.949986
0.063281,0.949987
0.063477,0.949987
0.063672,0.949987
0.063867,0.949987
0.064062,0.949987
0.064258,0.949987
0.064453,0.949988
0.064648,0.949988
0.064844,0.949988
0.065039,0.949988
0.065234,0.949988
0.06543,0.949988
0.065625,0.949989
0.06582,0.949989
0.066016,0.949989
0.066211,0.949989
0.066406,0.949989
0.066602,0.949989
0.066797,0.949989
0.066992,0.94999
0.067187,0.94999
0.067383,0.94999
0.067578,0.94999
0.067773,0.94999
0.067969,0.94999
0.068164,0.949991
0.068359,0.949991
0.068555,0.949991
0.06875,0.949991
0.068945,0.949991
0.069141,0.949991
0.069336,0.949992
0.069531,0.949992
0.069727,0.949992
0.069922,0.949992
0.070117,0.949992
0.070313,0.949992
0.070508,0.949992
0.070703,0.949993
0.070898,0.949993
0.071094,0.949993
0.071289,0.949993
0.071484,0.949993
0.07168,0.949993
0.071875,0.949994
0.07207,0.949994
0.072266,0.949994
0.072461,0.949994
0.072656,0.949994
0.072852,0.949994
0.073047,0.949995
0.073242,0.949995
0.073438,0.949995
0.073633,0.949995
0.073828,0.949995
0.074023,0.949995
0.074219,0.949996
0.074414,0.949996
0.074609,0.949996
0.074805,0.949996
0.075,0.949996
0.075195,0.949996
0.075391,0.949997
0.075586,0.949997
0.075781,0.949997
0.075977,0.949997
0.076172,0.949997
0.076367,0.949997
0.076563,0.949997
0.076758,0.949998
0.076953,0.949998
0.077148,0.949998
0.077344,0.949998
0.077539,0.949998
0.077734,0.949998
0.07793,0.949999
0.078125,0.949999
0.07832,0.949999
0.078516,0.949999
0.078711,0.949999
0.078906,0.949999
0.079102,0.95
0.079297,0.95
0.079492,0.95
0.079687,0.95
0.079883,0.95
0.080078,0.95
0.080273,0.950001
0.080469,0.950001
0.080664,0.950001
0.080859,0.950001
0.081055,0.950001
0.08125,0.950001
0.081445,0.950001
0.081641,0.950002
0.081836,0.950002
0.082031,0.950002
0.082227,0.950002
0.082422,0.950002
0.082617,0.950003
0.082812,0.950003
0.083008,0.950003
0.083203,0.950003
0.083398,0.950003
0.083594,0.950004
0.083789,0.950004
0.083984,0.950004
0.08418,0.950004
0.084375,0.950004
0.08457,0.950005
0.084766,0.950005
0.084961,0.950005
0.085156,0.950005
0.085352,0.950005
0.085547,0.950006
0.085742,0.950006
0.085938,0.950006
0.086133,0.950006
0.086328,0.950006
0.086523,0.950007
0.086719,0.950007
0.086914,0.950007
0.087109,0.950007
0.087305,0.950007
0.0875,0.950008
0.087695,0.950008
0.087891,0.950008
0.088086,0.950008
0.088281,0.950009
0.088477,0.950009
0.088672,0.950009
0.088867,0.950009
0.089063,0.950009
0.089258,0.95001
