t,UAB
7.78,0.99876
7.785,0.9987
7.79,0.99875
7.795,0.9987
7.8,0.99874
7.805,0.99872
7.81,0.99876
7.815,0.99878
7.82,0.99877
7.825,0.99879
7.83,0.99877
7.835,0.99878
7.84,0.99877
7.845,0.99879
7.85,0.99876
7.855,0.99876
7.86,0.99876
7.865,0.99873
7.87,0.99877
7.875,0.99874
7.88,0.99876
7.885,0.99872
7.89,0.99874
7.895,0.99872
7.9,0.99876
7.905,0.99875
7.91,0.99879
7.915,0.99878
7.92,0.99879
7.925,0.9988
7.93,0.99879
7.935,0.99882
7.94,0.9988
7.945,0.99883
7.95,0.99881
7.955,0.99884
7.96,0.99883
7.965,0.99886
7.97,0.99884
7.975,0.99885
7.98,0.99885
7.985,0.99885
7.99,0.99885
7.995,0.99886
