t,Edp,Eqp,Edpp,Eqpp,Efd1,Efd2,Efd3,Efd4
0.0,0.0,0.9493,0.0,0.9493,0.002253688247700225,1.0697131267709328,1.0697131267709328,1.0697131267709328
0.01,0.0,0.9493023821128551,0.0,0.9493023821128551,0.0022087570989556353,1.0961957243753389,1.0729117910158266,1.0729117910158266
0.02,0.0,0.9493059795820622,0.0,0.9493059795820622,0.0021806070724853972,1.0955308455572532,1.0728611806100092,1.0728611806100092
0.03,0.0,0.9493089519059185,0.0,0.9493089519059185,0.0021621867256849917,1.0884821166342487,1.0720388348876253,1.0720388348876253
0.04,0.0,0.9493109826569133,0.0,0.9493109826569133,0.0021499028671271127,1.0813422937574877,1.0711976565562564,1.0711976565562564
0.05,0.0,0.949312188075598,0.0,0.949312188075598,0.0021416930997886327,1.0756625572124867,1.0705248818581892,1.0705248818581892
0.060000000000000005,0.0,0.9493127674333947,0.0,0.9493127674333947,0.0021362627360058226,1.0715377097428216,1.0700335793173306,1.0700335793173306
0.07,0.0,0.9493129016099344,0.0,0.9493129016099344,0.0021327519875086226,1.0686879964638996,1.0696916871537363,1.0696916871537363
0.08,0.0,0.9493127317726087,0.0,0.9493127317726087,0.002130571798183398,1.0667954062334404,1.0694622133061198,1.0694622133061198
0.09,0.0,0.9493123617395596,0.0,0.9493123617395596,0.0021293121730802046,1.0655933657387329,1.0693140253868505,1.0693140253868505
0.09999999999999999,0.0,0.9493118656987277,0.0,0.9493118656987277,0.002128685675571443,1.064878947545737,1.0692233820498935,1.0692233820498935
0.10999999999999999,0.0,0.9493112957728221,0.0,0.9493112957728221,0.002128490268578838,1.0645037622783713,1.0691729035717996,1.0691729035717996
0.11999999999999998,0.0,0.9493106881083507,0.0,0.9493106881083507,0.002128583950464836,1.0643613524903486,1.0691501098498717,1.0691501098498715
0.12999999999999998,0.0,0.9493100674446578,0.0,0.9493100674446578,0.002128867097190063,1.064376121164288,1.06914612976781,1.0691461297678098
0.13999999999999999,0.0,0.9493094504406298,0.0,0.9493094504406298,0.002129270046457307,1.0644947379925063,1.0691546975340047,1.0691546975340045
0.15,0.0,0.9493088480629611,0.0,0.9493088480629611,0.0021297443252006995,1.0646797847488412,1.0691714099115057,1.0691714099115055
0.16,0.0,0.9493082672886654,0.0,0.9493082672886654,0.0021302564372412806,1.0649051564905243,1.0691931884574792,1.069193188457479
0.17,0.0,0.9493077123140231,0.0,0.9493077123140231,0.002130783459766769,1.0651527669992649,1.0692178941792578,1.0692178941792576
0.18000000000000002,0.0,0.9493071854108709,0.0,0.9493071854108709,0.002131309921166353,1.0654102002812245,1.069244052794849,1.0692440527948488
0.19000000000000003,0.0,0.9493066875318197,0.0,0.9493066875318196,0.002131825587692768,1.0656690407833145,1.0692706593593286,1.0692706593593284
0.20000000000000004,0.0,0.9493062187370791,0.0,0.949306218737079,0.002132323895078228,1.0659236879639533,1.0692970395361694,1.0692970395361692
0.21000000000000005,0.0,0.9493057784946787,0.0,0.9493057784946786,0.002132800837927859,1.0661705156178893,1.069322751190713,1.0693227511907129
0.22000000000000006,0.0,0.9493053658909242,0.0,0.9493053658909241,0.0021332541840285682,1.0664072762629524,1.069347514648019,1.0693475146480187
0.23000000000000007,0.0,0.9493049797772687,0.0,0.9493049797772686,0.002133682919237541,1.066632679594145,1.0693711633126466,1.0693711633126464
0.24000000000000007,0.0,0.9493046188721875,0.0,0.9493046188721874,0.002134086855959919,1.066846094516117,1.069393608745726,1.0693936087457259
0.25000000000000006,0.0,0.9493042818312543,0.0,0.9493042818312541,0.0021344663576451837,1.0670473388730264,1.069414816002918,1.0694148160029178
0.26000000000000006,0.0,0.9493039672947832,0.0,0.9493039672947831,0.002134822145522586,1.067236531385872,1.06943478625204,1.0694347862520397
0.2700000000000001,0.0,0.949303673919679,0.0,0.9493036739196788,0.002135155163591771,1.0674139876934885,1.0694535445529025,1.0694535445529023
0.2800000000000001,0.0,0.9493034004002036,0.0,0.9493034004002036,0.0021354664848417548,1.0675801476415891,1.0694711312956668,1.0694711312956668
0.2900000000000001,0.0,0.9493031454809956,0.0,0.9493031454809956,0.0021357572466141166,1.0677355246928377,1.0694875962300843,1.0694875962300843
0.3000000000000001,0.0,0.9493029079647031,0.0,0.9493029079647031,0.0021360286065349177,1.0678806709793405,1.0695029943277197,1.0695029943277197
0.3100000000000001,0.0,0.9493026867159001,0.0,0.9493026867159001,0.0021362817129330857,1.068016153400098,1.0695173829392628,1.0695173829392628
0.3200000000000001,0.0,0.9493024806624647,0.0,0.9493024806624647,0.0021365176854330017,1.0681425375020392,1.0695308198652953,1.0695308198652953
0.3300000000000001,0.0,0.9493022887952488,0.0,0.9493022887952488,0.0021367376026655443,1.0682603768319971,1.0695433620698476,1.0695433620698476
0.34000000000000014,0.0,0.9493021101666242,0.0,0.9493021101666241,0.002136942494934799,1.068370206120789,1.0695550648448902,1.0695550648448902
0.35000000000000014,0.0,0.9493019438883115,0.0,0.9493019438883114,0.002137133340309781,1.0684725371387414,1.0695659812898382,1.0695659812898382
0.36000000000000015,0.0,0.9493017891287774,0.0,0.9493017891287773,0.0021373110630619717,1.0685678564017678,1.0695761620098951,1.0695761620098951
0.37000000000000016,0.0,0.949301645110398,0.0,0.9493016451103979,0.002137476533686542,1.0686566241480038,1.069585654965243,1.069585654965243
0.38000000000000017,0.0,0.9493015111065217,0.0,0.9493015111065217,0.0021376305699717774,1.0687392741758723,1.069594505423082,1.069594505423082
