t,UAB
0.050313,0.9552
0.050469,0.9552
0.050625,0.9552
0.050781,0.9552
0.050937,0.9553
0.051094,0.9553
0.05125,0.9553
0.051406,0.9553
0.051562,0.9553
0.051719,0.9553
0.051875,0.9553
0.052031,0.9553
0.052187,0.9553
0.052344,0.9553
0.0525,0.9553
0.052656,0.9553
0.052812,0.9553
0.052969,0.9553
0.053125,0.9553
0.053281,0.9553
0.053437,0.9553
0.053594,0.9553
0.05375,0.9553
0.053906,0.9553
0.054062,0.9553
0.054219,0.9554
0.054375,0.9554
0.054531,0.9554
0.054688,0.9554
0.054844,0.9554
0.055,0.9554
0.055156,0.9554
0.055313,0.9554
0.055469,0.9554
0.055625,0.9554
0.055781,0.9554
0.055938,0.9554
0.056094,0.9554
0.05625,0.9554
0.056406,0.9554
0.056563,0.9554
0.056719,0.9553
0.056875,0.9553
0.057031,0.9553
0.057188,0.9553
0.057344,0.9553
0.0575,0.9553
0.057656,0.9553
0.057813,0.9553
0.057969,0.9553
0.058125,0.9553
0.058281,0.9553
0.058438,0.9553
0.058594,0.9553
0.05875,0.9553
0.058906,0.9553
0.059062,0.9553
0.059219,0.9553
0.059375,0.9553
0.059531,0.9553
0.059687,0.9553
0.059844,0.9553
0.06,0.9553
0.060156,0.9553
0.060312,0.9553
0.060469,0.9553
0.060625,0.9553
0.060781,0.9553
0.060937,0.9552
0.061094,0.9552
0.06125,0.9552
0.061406,0.9552
0.061562,0.9552
0.061719,0.9552
0.061875,0.9552
0.062031,0.9552
0.062188,0.9552
0.062344,0.9552
0.0625,0.9552
0.062656,0.9552
0.062812,0.9552
0.062969,0.9552
0.063125,0.9552
0.063281,0.9552
0.063437,0.9552
0.063594,0.9552
0.06375,0.9552
0.063906,0.9552
0.064062,0.9552
0.064219,0.9552
0.064375,0.9552
0.064531,0.9552
0.064687,0.9552
0.064844,0.9552
0.065,0.9552
0.065156,0.9552
0.065312,0.9551
0.065469,0.9551
0.065625,0.9551
0.065781,0.9551
0.065937,0.9551
0.066094,0.9551
0.06625,0.9551
0.066406,0.9551
0.066562,0.9551
0.066719,0.9551
0.066875,0.9551
0.067031,0.9551
0.067187,0.9551
0.067344,0.9551
0.0675,0.9551
0.067656,0.9551
0.067812,0.9551
0.067969,0.9551
0.068125,0.9551
0.068281,0.9551
0.068437,0.9551
0.068594,0.9551
0.06875,0.9551
0.068906,0.9551
0.069062,0.9551
0.069219,0.9551
0.069375,0.9551
0.069531,0.955
0.069687,0.955
0.069844,0.955
0.07,0.955
0.070156,0.955
0.070313,0.955
0.070469,0.955
0.070625,0.955
0.070781,0.955
0.070938,0.955
0.071094,0.955
0.07125,0.955
0.071406,0.955
0.071563,0.955
0.071719,0.955
0.071875,0.955
0.072031,0.955
0.072188,0.955
0.072344,0.955
0.0725,0.955
0.072656,0.955
0.072813,0.955
0.072969,0.955
0.073125,0.955
0.073281,0.955
0.073438,0.955
0.073594,0.955
0.07375,0.955
0.073906,0.9549
0.074063,0.9549
0.074219,0.9549
0.074375,0.9549
0.074531,0.9549
0.074688,0.9549
0.074844,0.9549
0.075,0.9549
0.075156,0.9549
0.075313,0.9549
0.075469,0.9549
0.075625,0.9549
0.075781,0.9549
0.075938,0.9549
0.076094,0.9549
0.07625,0.9549
0.076406,0.9549
0.076563,0.9549
0.076719,0.9549
0.076875,0.9549
0.077031,0.9549
0.077188,0.9549
0.077344,0.9549
0.0775,0.9549
0.077656,0.9549
0.077813,0.955
0.077969,0.955
0.078125,0.955
0.078281,0.955
0.078437,0.955
0.078594,0.955
0.07875,0.955
0.078906,0.955
0.079062,0.955
0.079219,0.955
0.079375,0.955
0.079531,0.955
0.079687,0.955
0.079844,0.955
0.08,0.955
0.080156,0.955
0.080312,0.955
0.080469,0.955
0.080625,0.955
0.080781,0.955
0.080937,0.955
0.081094,0.955
0.08125,0.955
0.081406,0.955
0.081562,0.955
0.081719,0.955
0.081875,0.955
0.082031,0.955
0.082187,0.955
0.082344,0.955
0.0825,0.955
0.082656,0.955
0.082812,0.955
