t,Edp,Eqp,Edpp,Eqpp,Efd1,Efd2,Efd3,Efd4
0.0,0.0,0.76542,0.0,0.76542,0.005360083504702184,0.7827980441650717,0.7827980441650717,0.7827980441650717
0.01,0.0,0.7654549117080931,0.0,0.7654549117080931,0.004865649581086313,0.8940044195783902,0.7883951550664262,0.8029937943561017
0.02,0.0,0.7655016252612694,0.0,0.7655016252612694,0.004555206685966346,0.8911597389453055,0.7883081062909902,0.7998382870615547
0.03,0.0,0.7655331837508041,0.0,0.7655331837508041,0.004352875210488538,0.8615423032317228,0.7868722963899393,0.7923653794600477
0.04,0.0,0.7655476413316982,0.0,0.7655476413316982,0.004220671825340293,0.8318016917351728,0.7854154814407227,0.7859527350822649
0.05,0.0,0.7655493177523427,0.0,0.7655493177523427,0.00413613224911561,0.8086177736062448,0.7842737391522394,0.7816215025841943
0.060000000000000005,0.0,0.7655430208890496,0.0,0.7655430208890496,0.004084334885815485,0.7924075411809335,0.7834713120167492,0.7791311917943017
0.07,0.0,0.7655325403172943,0.0,0.7655325403172943,0.004054788373531645,0.7818950384292412,0.7829474632948583,0.7779807688810705
0.08,0.0,0.7655204844182691,0.0,0.7655204844182691,0.004039993791931536,0.7755851199579475,0.7826297959744112,0.7777081262606987
0.09,0.0,0.7655084871038732,0.0,0.7655084871038732,0.004034621120922838,0.7721927753742879,0.7824557460877943,0.777959129836204
0.09999999999999999,0.0,0.7654974707983546,0.0,0.7654974707983546,0.004034947762431176,0.7707264490935986,0.782376878366084,0.7784852214174987
0.10999999999999999,0.0,0.7654878742821863,0.0,0.7654878742821863,0.004038439206249543,0.7704634648005055,0.7823577944157971,0.7791225894142066
0.11999999999999998,0.0,0.765479827068003,0.0,0.765479827068003,0.004043426445948358,0.7708983835907528,0.7823736671294713,0.7797699444146857
0.12999999999999998,0.0,0.7654732745355124,0.0,0.7654732745355124,0.004048858094722999,0.7716910222433871,0.7824077326528693,0.7803697660493731
0.13999999999999999,0.0,0.7654680636237923,0.0,0.7654680636237922,0.004054112558219968,0.7726221048547608,0.7824491408448401,0.7808938438209985
0.15,0.0,0.7654639989293112,0.0,0.765463998929311,0.0040588584465185,0.7735580129493016,0.7824912416615843,0.7813326750270126
0.16,0.0,0.7654608775157602,0.0,0.7654608775157601,0.004062953106914916,0.774423907349183,0.7825302753569872,0.7816879759498526
0.17,0.0,0.7654585089426552,0.0,0.7654585089426551,0.004066370652584776,0.7751838596678399,0.7825644020761231,0.7819675740352315
0.18000000000000002,0.0,0.7654567253956532,0.0,0.7654567253956531,0.004069152307306014,0.7758265673166403,0.7825930025384185,0.7821820564868893
0.19000000000000003,0.0,0.7654553854661953,0.0,0.7654553854661952,0.004071373249499274,0.7763553678255412,0.7826161879501656,0.7823426759532147
0.20000000000000004,0.0,0.765454374082848,0.0,0.7654543740828479,0.004073121365511376,0.7767814733557554,0.7826344669747018,0.7824601295005599
0.21000000000000005,0.0,0.7654536003055885,0.0,0.7654536003055884,0.004074484379021095,0.7771195561709018,0.7826485276185399,0.7825439245541023
0.22000000000000006,0.0,0.7654529941119459,0.0,0.7654529941119459,0.004075542701335856,0.7773850065547688,0.7826591010596623,0.7826021238564381
0.23000000000000007,0.0,0.7654525028864924,0.0,0.7654525028864924,0.004076366054101372,0.7775923474656832,0.7826668823006926,0.7826413224139102
0.24000000000000007,0.0,0.7654520880341578,0.0,0.7654520880341578,0.004077012469544038,0.7777544235500314,0.7826724889833272,0.7826667554719028
0.25000000000000006,0.0,0.7654517219412182,0.0,0.7654517219412182,0.004077528696240748,0.7778820879126757,0.7826764448331366,0.7826824705333923
0.26000000000000006,0.0,0.7654513853799334,0.0,0.7654513853799334,0.004077951353755481,0.7779841917114213,0.7826791781758299,0.7826915208640527
0.2700000000000001,0.0,0.7654510653737345,0.0,0.7654510653737345,0.004078308409031916,0.7780677431522771,0.7826810289640492,0.7826961550287445
0.2800000000000001,0.0,0.7654507534944608,0.0,0.7654507534944608,0.004078620710343597,0.7781381476816543,0.7826822599625195,0.7826979886182731
0.2900000000000001,0.0,0.7654504445402194,0.0,0.7654504445402194,0.00407890342702086,0.7781994736003879,0.7826830693269804,0.7826981519287897
0.3000000000000001,0.0,0.7654501355339173,0.0,0.7654501355339173,0.0040791673182312615,0.778254709964188,0.7826836029234928,0.782697412101499
0.3100000000000001,0.0,0.7654498249827031,0.0,0.7654498249827031,0.004079419802183359,0.7783059989631962,0.7826839654892479,0.7826962709942787
0.3200000000000001,0.0,0.7654495123435813,0.0,0.7654495123435813,0.004079665826244817,0.7783548349701562,0.7826842302299458,0.7826950414904594
0.3300000000000001,0.0,0.7654491976477633,0.0,0.7654491976477633,0.004079908554634728,0.7784022286535114,0.7826844467570507,0.7826939055252714
0.34000000000000014,0.0,0.7654488812442879,0.0,0.7654488812442879,0.004080149897978352,0.7784488381383555,0.7826846474477493,0.7826929571606238
0.35000000000000014,0.0,0.7654485636311279,0.0,0.7654485636311279,0.00408039091125791,0.7784950710311119,0.7826848524035366,0.7826922337926491
0.36000000000000015,0.0,0.7654482453488916,0.0,0.7654482453488916,0.004080632085760522,0.7785411618299746,0.7826850732206909,0.7826917381855254
0.37000000000000016,0.0,0.7654479269181134,0.0,0.7654479269181134,0.004080873557996025,0.7785872292638919,0.7826853157891249,0.7826914535858015
0.38000000000000017,0.0,0.7654476088059675,0.0,0.7654476088059675,0.00408111525520665,0.7786333177406332,0.7826855823200797,0.7826913537414274
